INDIVIDUALS	CURRENT	INFERRED	SCORE	SECOND_BEST_POP	SECOND_BEST_SCORE	MARKER_NUMBER	METHOD	MISSING_DATA	ITERATIONS	SUBSAMPLE
KJI16	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	4	2
KJI16	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	5	2
KJI16	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	6	2
KJI16	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	8	2
KJI16	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	9	2
KJI16	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	10	2
KJI16	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	3	2
KJI16	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	4	2
KJI16	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	5	2
KJI16	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	6	2
KJI16	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	8	2
KJI16	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	9	2
KJI16	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	10	2
KJI16	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	3	2
KJI16	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	4	2
KJI16	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	5	2
KJI16	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	6	2
KJI16	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	8	2
KJI16	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	9	2
KJI16	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	10	2
KJI16	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	3	2
KJI16	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	4	2
KJI16	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	5	2
KJI16	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	6	2
KJI16	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	8	2
KJI16	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	9	2
KJI16	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	10	2
KJI16	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	3	2
KJI16	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	4	2
KJI16	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	5	2
KJI16	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	6	2
KJI16	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	8	2
KJI16	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	9	2
KJI16	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	10	2
KJI16	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	3	2
KJI16	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	4	2
KJI16	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	5	2
KJI16	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	6	2
KJI16	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	8	2
KJI16	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	9	2
KJI16	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	10	2
KJI16	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	3	2
KJI16	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	4	2
KJI16	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	5	2
KJI16	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	6	2
KJI16	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	8	2
KJI16	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	9	2
KJI16	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	10	2
KJI16	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	3	2
KJI16	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	4	2
KJI16	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	5	2
KJI16	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	6	2
KJI16	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	8	2
KJI16	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	9	2
KJI16	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	10	2
KJI2	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	1	2
KJI2	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	2	2
KJI2	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	4	2
KJI2	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	6	2
KJI2	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	9	2
KJI2	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	1	2
KJI2	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	2	2
KJI2	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	4	2
KJI2	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	6	2
KJI2	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	9	2
KJI2	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	1	2
KJI2	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	2	2
KJI2	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	4	2
KJI2	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	6	2
KJI2	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	9	2
KJI2	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	1	2
KJI2	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	2	2
KJI2	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	4	2
KJI2	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	6	2
KJI2	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	9	2
KJI2	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	1	2
KJI2	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	2	2
KJI2	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	4	2
KJI2	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	6	2
KJI2	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	9	2
KJI2	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	1	2
KJI2	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	2	2
KJI2	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	4	2
KJI2	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	6	2
KJI2	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	9	2
KJI2	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	1	2
KJI2	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	2	2
KJI2	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	4	2
KJI2	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	6	2
KJI2	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	9	2
KJI2	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	1	2
KJI2	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	2	2
KJI2	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	4	2
KJI2	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	6	2
KJI2	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	9	2
KJI20	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	1	2
KJI20	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	3	2
KJI20	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	4	2
KJI20	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	6	2
KJI20	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	9	2
KJI20	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	10	2
KJI20	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	1	2
KJI20	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	3	2
KJI20	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	4	2
KJI20	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	6	2
KJI20	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	9	2
KJI20	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	10	2
KJI20	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	1	2
KJI20	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	3	2
KJI20	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	4	2
KJI20	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	6	2
KJI20	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	9	2
KJI20	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	10	2
KJI20	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	1	2
KJI20	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	3	2
KJI20	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	4	2
KJI20	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	6	2
KJI20	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	9	2
KJI20	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	10	2
KJI20	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	1	2
KJI20	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	3	2
KJI20	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	4	2
KJI20	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	6	2
KJI20	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	9	2
KJI20	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	10	2
KJI20	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	1	2
KJI20	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	3	2
KJI20	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	4	2
KJI20	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	6	2
KJI20	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	9	2
KJI20	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	10	2
KJI20	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	1	2
KJI20	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	3	2
KJI20	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	4	2
KJI20	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	6	2
KJI20	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	9	2
KJI20	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	10	2
KJI20	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	1	2
KJI20	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	3	2
KJI20	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	4	2
KJI20	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	6	2
KJI20	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	9	2
KJI20	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	10	2
KJI21	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	5	2
KJI21	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	8	2
KJI21	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	5	2
KJI21	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	8	2
KJI21	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	5	2
KJI21	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	8	2
KJI21	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	5	2
KJI21	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	8	2
KJI21	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	5	2
KJI21	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	8	2
KJI21	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	5	2
KJI21	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	8	2
KJI21	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	5	2
KJI21	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	8	2
KJI21	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	5	2
KJI21	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	8	2
MBO12	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	3	2
MBO12	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	5	2
MBO12	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	7	2
MBO12	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	8	2
MBO12	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	3	2
MBO12	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	5	2
MBO12	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	7	2
MBO12	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	8	2
MBO12	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	3	2
MBO12	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	5	2
MBO12	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	7	2
MBO12	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	8	2
MBO12	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	3	2
MBO12	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	5	2
MBO12	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	7	2
MBO12	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	8	2
MBO12	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	3	2
MBO12	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	5	2
MBO12	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	7	2
MBO12	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	8	2
MBO12	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	3	2
MBO12	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	5	2
MBO12	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	7	2
MBO12	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	8	2
MBO12	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	3	2
MBO12	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	5	2
MBO12	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	7	2
MBO12	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	8	2
MBO12	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	3	2
MBO12	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	5	2
MBO12	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	7	2
MBO12	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	8	2
MBO21	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	1	2
MBO21	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	4	2
MBO21	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	5	2
MBO21	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	7	2
MBO21	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	10	2
MBO21	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	1	2
MBO21	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	4	2
MBO21	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	5	2
MBO21	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	7	2
MBO21	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	10	2
MBO21	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	1	2
MBO21	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	4	2
MBO21	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	5	2
MBO21	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	7	2
MBO21	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	10	2
MBO21	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	1	2
MBO21	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	4	2
MBO21	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	5	2
MBO21	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	7	2
MBO21	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	10	2
MBO21	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	1	2
MBO21	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	4	2
MBO21	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	5	2
MBO21	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	7	2
MBO21	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	10	2
MBO21	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	1	2
MBO21	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	4	2
MBO21	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	5	2
MBO21	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	7	2
MBO21	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	10	2
MBO21	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	1	2
MBO21	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	4	2
MBO21	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	5	2
MBO21	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	7	2
MBO21	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	10	2
MBO21	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	1	2
MBO21	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	4	2
MBO21	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	5	2
MBO21	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	7	2
MBO21	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	10	2
PLB2	north	south	100	north	0	50	ranked_thl_0.5	no.imputation	3	2
PLB2	north	north	99.99	south	0.01	50	ranked_thl_0.5	no.imputation	4	2
PLB2	north	south	98.98	north	1.02	50	ranked_thl_0.5	no.imputation	5	2
PLB2	north	south	100	north	0	50	ranked_thl_0.5	no.imputation	6	2
PLB2	north	south	90.66	north	9.34	50	ranked_thl_0.5	no.imputation	7	2
PLB2	north	south	100	north	0	50	ranked_thl_0.5	no.imputation	9	2
PLB2	north	north	99.99	south	0.01	100	ranked_thl_0.5	no.imputation	3	2
PLB2	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	4	2
PLB2	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	5	2
PLB2	north	north	99.97	south	0.03	100	ranked_thl_0.5	no.imputation	6	2
PLB2	north	south	99.56	north	0.44	100	ranked_thl_0.5	no.imputation	7	2
PLB2	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	9	2
PLB2	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	3	2
PLB2	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	4	2
PLB2	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	5	2
PLB2	north	north	92.06	south	7.94	200	ranked_thl_0.5	no.imputation	6	2
PLB2	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	7	2
PLB2	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	9	2
PLB2	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	3	2
PLB2	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	4	2
PLB2	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	5	2
PLB2	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	6	2
PLB2	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	7	2
PLB2	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	9	2
PLB2	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	3	2
PLB2	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	4	2
PLB2	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	5	2
PLB2	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	6	2
PLB2	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	7	2
PLB2	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	9	2
PLB2	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	3	2
PLB2	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	4	2
PLB2	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	5	2
PLB2	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	6	2
PLB2	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	7	2
PLB2	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	9	2
PLB2	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	3	2
PLB2	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	4	2
PLB2	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	5	2
PLB2	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	6	2
PLB2	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	7	2
PLB2	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	9	2
PLB2	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	3	2
PLB2	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	4	2
PLB2	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	5	2
PLB2	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	6	2
PLB2	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	7	2
PLB2	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	9	2
SGB16	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	1	2
SGB16	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	2	2
SGB16	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	6	2
SGB16	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	7	2
SGB16	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	10	2
SGB16	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	1	2
SGB16	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	2	2
SGB16	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	6	2
SGB16	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	7	2
SGB16	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	10	2
SGB16	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	1	2
SGB16	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	2	2
SGB16	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	6	2
SGB16	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	7	2
SGB16	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	10	2
SGB16	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	1	2
SGB16	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	2	2
SGB16	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	6	2
SGB16	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	7	2
SGB16	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	10	2
SGB16	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	1	2
SGB16	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	2	2
SGB16	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	6	2
SGB16	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	7	2
SGB16	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	10	2
SGB16	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	1	2
SGB16	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	2	2
SGB16	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	6	2
SGB16	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	7	2
SGB16	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	10	2
SGB16	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	1	2
SGB16	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	2	2
SGB16	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	6	2
SGB16	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	7	2
SGB16	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	10	2
SGB16	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	1	2
SGB16	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	2	2
SGB16	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	6	2
SGB16	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	7	2
SGB16	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	10	2
SGB22	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	1	2
SGB22	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	2	2
SGB22	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	4	2
SGB22	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	6	2
SGB22	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	7	2
SGB22	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	10	2
SGB22	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	1	2
SGB22	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	2	2
SGB22	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	4	2
SGB22	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	6	2
SGB22	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	7	2
SGB22	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	10	2
SGB22	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	1	2
SGB22	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	2	2
SGB22	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	4	2
SGB22	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	6	2
SGB22	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	7	2
SGB22	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	10	2
SGB22	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	1	2
SGB22	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	2	2
SGB22	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	4	2
SGB22	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	6	2
SGB22	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	7	2
SGB22	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	10	2
SGB22	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	1	2
SGB22	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	2	2
SGB22	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	4	2
SGB22	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	6	2
SGB22	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	7	2
SGB22	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	10	2
SGB22	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	1	2
SGB22	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	2	2
SGB22	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	4	2
SGB22	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	6	2
SGB22	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	7	2
SGB22	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	10	2
SGB22	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	1	2
SGB22	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	2	2
SGB22	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	4	2
SGB22	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	6	2
SGB22	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	7	2
SGB22	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	10	2
SGB22	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	1	2
