INDIVIDUALS	CURRENT	INFERRED	SCORE	SECOND_BEST_POP	SECOND_BEST_SCORE	MARKER_NUMBER	METHOD	MISSING_DATA	ITERATIONS	SUBSAMPLE
KJI10	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	7	3
KJI10	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	8	3
KJI10	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	9	3
KJI10	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	10	3
KJI10	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	1	3
KJI10	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	2	3
KJI10	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	7	3
KJI10	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	8	3
KJI10	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	9	3
KJI10	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	10	3
KJI10	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	1	3
KJI10	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	2	3
KJI10	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	7	3
KJI10	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	8	3
KJI10	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	9	3
KJI10	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	10	3
KJI10	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	1	3
KJI10	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	2	3
KJI10	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	7	3
KJI10	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	8	3
KJI10	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	9	3
KJI10	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	10	3
KJI10	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	1	3
KJI10	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	2	3
KJI10	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	7	3
KJI10	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	8	3
KJI10	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	9	3
KJI10	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	10	3
KJI10	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	1	3
KJI10	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	2	3
KJI10	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	7	3
KJI10	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	8	3
KJI10	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	9	3
KJI10	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	10	3
KJI10	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	1	3
KJI10	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	2	3
KJI10	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	7	3
KJI10	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	8	3
KJI10	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	9	3
KJI10	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	10	3
KJI11	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	7	3
KJI11	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	10	3
KJI11	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	7	3
KJI11	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	10	3
KJI11	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	7	3
KJI11	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	10	3
KJI11	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	7	3
KJI11	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	10	3
KJI11	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	7	3
KJI11	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	10	3
KJI11	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	7	3
KJI11	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	10	3
KJI11	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	7	3
KJI11	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	10	3
KJI11	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	7	3
KJI11	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	10	3
MBO15	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	2	3
MBO15	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	3	3
MBO15	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	7	3
MBO15	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	9	3
MBO15	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	10	3
MBO15	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	2	3
MBO15	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	3	3
MBO15	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	7	3
MBO15	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	9	3
MBO15	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	10	3
MBO15	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	2	3
MBO15	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	3	3
MBO15	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	7	3
MBO15	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	9	3
MBO15	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	10	3
MBO15	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	2	3
MBO15	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	3	3
MBO15	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	7	3
MBO15	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	9	3
MBO15	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	10	3
MBO15	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	2	3
MBO15	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	3	3
MBO15	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	7	3
MBO15	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	9	3
MBO15	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	10	3
MBO15	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	2	3
MBO15	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	3	3
MBO15	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	7	3
MBO15	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	9	3
MBO15	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	10	3
MBO15	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	2	3
MBO15	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	3	3
MBO15	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	7	3
MBO15	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	9	3
MBO15	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	10	3
MBO15	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	2	3
MBO15	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	3	3
MBO15	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	7	3
MBO15	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	9	3
MBO15	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	10	3
PLB12	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	3	3
PLB12	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	4	3
PLB12	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	5	3
PLB12	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	6	3
PLB12	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	8	3
PLB12	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	3	3
PLB12	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	4	3
PLB12	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	5	3
PLB12	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	6	3
PLB12	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	8	3
PLB12	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	3	3
PLB12	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	4	3
PLB12	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	5	3
PLB12	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	6	3
PLB12	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	8	3
PLB12	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	3	3
PLB12	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	4	3
PLB12	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	5	3
PLB12	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	6	3
PLB12	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	8	3
PLB12	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	3	3
PLB12	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	4	3
PLB12	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	5	3
PLB12	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	6	3
PLB12	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	8	3
PLB12	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	3	3
PLB12	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	4	3
PLB12	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	5	3
PLB12	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	6	3
PLB12	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	8	3
PLB12	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	3	3
PLB12	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	4	3
PLB12	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	5	3
PLB12	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	6	3
PLB12	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	8	3
PLB12	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	3	3
PLB12	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	4	3
PLB12	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	5	3
PLB12	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	6	3
PLB12	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	8	3
PLB13	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	2	3
PLB13	north	south	100	north	0	50	ranked_thl_0.5	no.imputation	5	3
PLB13	north	south	99.89	north	0.1	50	ranked_thl_0.5	no.imputation	6	3
PLB13	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	10	3
PLB13	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	2	3
PLB13	north	south	99.98	north	0.02	100	ranked_thl_0.5	no.imputation	5	3
PLB13	north	south	99.02	north	0.98	100	ranked_thl_0.5	no.imputation	6	3
PLB13	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	10	3
PLB13	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	2	3
PLB13	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	5	3
PLB13	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	6	3
PLB13	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	10	3
PLB13	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	2	3
PLB13	north	north	99.99	south	0.01	300	ranked_thl_0.5	no.imputation	5	3
PLB13	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	6	3
PLB13	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	10	3
PLB13	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	2	3
PLB13	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	5	3
PLB13	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	6	3
PLB13	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	10	3
PLB13	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	2	3
PLB13	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	5	3
PLB13	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	6	3
PLB13	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	10	3
PLB13	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	2	3
PLB13	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	5	3
PLB13	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	6	3
PLB13	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	10	3
PLB13	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	2	3
PLB13	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	5	3
PLB13	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	6	3
PLB13	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	10	3
SGB16	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	2	3
SGB16	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	4	3
SGB16	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	5	3
SGB16	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	6	3
SGB16	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	7	3
SGB16	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	9	3
SGB16	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	10	3
SGB16	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	2	3
SGB16	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	4	3
SGB16	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	5	3
SGB16	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	6	3
SGB16	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	7	3
SGB16	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	9	3
SGB16	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	10	3
SGB16	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	2	3
SGB16	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	4	3
SGB16	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	5	3
SGB16	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	6	3
SGB16	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	7	3
SGB16	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	9	3
SGB16	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	10	3
SGB16	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	2	3
SGB16	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	4	3
SGB16	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	5	3
SGB16	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	6	3
SGB16	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	7	3
SGB16	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	9	3
SGB16	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	10	3
SGB16	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	2	3
SGB16	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	4	3
SGB16	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	5	3
SGB16	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	6	3
SGB16	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	7	3
SGB16	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	9	3
SGB16	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	10	3
SGB16	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	2	3
SGB16	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	4	3
SGB16	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	5	3
SGB16	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	6	3
SGB16	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	7	3
SGB16	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	9	3
SGB16	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	10	3
SGB16	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	2	3
SGB16	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	4	3
SGB16	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	5	3
SGB16	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	6	3
SGB16	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	7	3
SGB16	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	9	3
SGB16	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	10	3
SGB16	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	2	3
SGB16	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	4	3
SGB16	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	5	3
SGB16	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	6	3
SGB16	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	7	3
SGB16	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	9	3
SGB16	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	10	3
SGB9	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	3	3
SGB9	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	4	3
SGB9	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	8	3
SGB9	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	10	3
SGB9	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	3	3
SGB9	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	4	3
SGB9	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	8	3
SGB9	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	10	3
SGB9	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	3	3
SGB9	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	4	3
SGB9	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	8	3
SGB9	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	10	3
SGB9	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	3	3
SGB9	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	4	3
SGB9	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	8	3
SGB9	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	10	3
SGB9	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	3	3
SGB9	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	4	3
SGB9	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	8	3
SGB9	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	10	3
SGB9	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	3	3
SGB9	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	4	3
SGB9	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	8	3
SGB9	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	10	3
SGB9	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	3	3
SGB9	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	4	3
SGB9	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	8	3
SGB9	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	10	3
SGB9	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	3	3
SGB9	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	4	3
SGB9	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	8	3
SGB9	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	10	3
SYH12	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	2	3
SYH12	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	3	3
SYH12	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	4	3
SYH12	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	6	3
SYH12	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	9	3
SYH12	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	10	3
SYH12	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	2	3
SYH12	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	3	3
SYH12	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	4	3
SYH12	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	6	3
SYH12	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	9	3
SYH12	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	10	3
SYH12	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	2	3
SYH12	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	3	3
SYH12	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	4	3
SYH12	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	6	3
SYH12	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	9	3
SYH12	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	10	3
SYH12	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	2	3
SYH12	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	3	3
SYH12	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	4	3
SYH12	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	6	3
SYH12	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	9	3
SYH12	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	10	3
SYH12	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	2	3
SYH12	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	3	3
SYH12	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	4	3
SYH12	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	6	3
SYH12	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	9	3
SYH12	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	10	3
SYH12	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	2	3
SYH12	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	3	3
SYH12	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	4	3
SYH12	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	6	3
SYH12	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	9	3
SYH12	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	10	3
SYH12	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	2	3
SYH12	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	3	3
SYH12	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	4	3
SYH12	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	6	3
SYH12	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	9	3
SYH12	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	10	3
SYH12	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	2	3
SYH12	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	3	3
SYH12	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	4	3
SYH12	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	6	3
SYH12	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	9	3
SYH12	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	10	3
SYH15	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	2	3
SYH15	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	3	3
SYH15	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	4	3
SYH15	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	7	3
SYH15	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	8	3
SYH15	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	9	3
SYH15	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	10	3
SYH15	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	2	3
SYH15	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	3	3
SYH15	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	4	3
SYH15	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	7	3
SYH15	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	8	3
SYH15	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	9	3
SYH15	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	10	3
SYH15	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	2	3
SYH15	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	3	3
SYH15	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	4	3
SYH15	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	7	3
SYH15	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	8	3
SYH15	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	9	3
SYH15	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	10	3
SYH15	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	2	3
SYH15	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	3	3
SYH15	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	4	3
SYH15	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	7	3
SYH15	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	8	3
SYH15	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	9	3
SYH15	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	10	3
SYH15	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	2	3
SYH15	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	3	3
SYH15	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	4	3
SYH15	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	7	3
SYH15	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	8	3
SYH15	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	9	3
SYH15	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	10	3
SYH15	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	2	3
SYH15	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	3	3
SYH15	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	4	3
SYH15	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	7	3
SYH15	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	8	3
SYH15	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	9	3
SYH15	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	10	3
SYH15	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	2	3
SYH15	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	3	3
SYH15	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	4	3
SYH15	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	7	3
SYH15	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	8	3
SYH15	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	9	3
SYH15	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	10	3
SYH15	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	2	3
SYH15	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	3	3
SYH15	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	4	3
SYH15	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	7	3
SYH15	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	8	3
SYH15	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	9	3
SYH15	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	10	3
SYH17	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	1	3
SYH17	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	3	3
SYH17	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	5	3
