INDIVIDUALS	CURRENT	INFERRED	SCORE	SECOND_BEST_POP	SECOND_BEST_SCORE	MARKER_NUMBER	METHOD	MISSING_DATA	ITERATIONS	SUBSAMPLE
MBO9	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	7	1
MBO9	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	8	1
MBO9	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	9	1
MBO9	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	10	1
MBO9	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	2	1
MBO9	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	4	1
MBO9	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	6	1
MBO9	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	7	1
MBO9	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	8	1
MBO9	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	9	1
MBO9	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	10	1
MBO9	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	2	1
MBO9	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	4	1
MBO9	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	6	1
MBO9	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	7	1
MBO9	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	8	1
MBO9	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	9	1
MBO9	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	10	1
MBO9	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	2	1
MBO9	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	4	1
MBO9	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	6	1
MBO9	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	7	1
MBO9	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	8	1
MBO9	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	9	1
MBO9	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	10	1
MBO9	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	2	1
MBO9	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	4	1
MBO9	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	6	1
MBO9	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	7	1
MBO9	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	8	1
MBO9	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	9	1
MBO9	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	10	1
MBO9	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	2	1
MBO9	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	4	1
MBO9	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	6	1
MBO9	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	7	1
MBO9	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	8	1
MBO9	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	9	1
MBO9	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	10	1
PLB5	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	2	1
PLB5	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	3	1
PLB5	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	4	1
PLB5	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	5	1
PLB5	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	6	1
PLB5	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	9	1
PLB5	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	2	1
PLB5	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	3	1
PLB5	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	4	1
PLB5	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	5	1
PLB5	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	6	1
PLB5	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	9	1
PLB5	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	2	1
PLB5	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	3	1
PLB5	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	4	1
PLB5	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	5	1
PLB5	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	6	1
PLB5	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	9	1
PLB5	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	2	1
PLB5	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	3	1
PLB5	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	4	1
PLB5	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	5	1
PLB5	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	6	1
PLB5	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	9	1
PLB5	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	2	1
PLB5	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	3	1
PLB5	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	4	1
PLB5	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	5	1
PLB5	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	6	1
PLB5	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	9	1
PLB5	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	2	1
PLB5	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	3	1
PLB5	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	4	1
PLB5	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	5	1
PLB5	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	6	1
PLB5	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	9	1
PLB5	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	2	1
PLB5	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	3	1
PLB5	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	4	1
PLB5	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	5	1
PLB5	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	6	1
PLB5	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	9	1
PLB5	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	2	1
PLB5	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	3	1
PLB5	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	4	1
PLB5	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	5	1
PLB5	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	6	1
PLB5	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	9	1
PLB7	north	south	100	north	0	50	ranked_thl_0.5	no.imputation	2	1
PLB7	north	south	100	north	0	50	ranked_thl_0.5	no.imputation	3	1
PLB7	north	south	100	north	0	50	ranked_thl_0.5	no.imputation	4	1
PLB7	north	south	100	north	0	50	ranked_thl_0.5	no.imputation	6	1
PLB7	north	south	100	north	0	50	ranked_thl_0.5	no.imputation	7	1
PLB7	north	south	100	north	0	50	ranked_thl_0.5	no.imputation	8	1
PLB7	north	south	100	north	0	50	ranked_thl_0.5	no.imputation	10	1
PLB7	north	south	100	north	0	100	ranked_thl_0.5	no.imputation	2	1
PLB7	north	south	100	north	0	100	ranked_thl_0.5	no.imputation	3	1
PLB7	north	south	100	north	0	100	ranked_thl_0.5	no.imputation	4	1
PLB7	north	south	100	north	0	100	ranked_thl_0.5	no.imputation	6	1
PLB7	north	south	100	north	0	100	ranked_thl_0.5	no.imputation	7	1
PLB7	north	south	100	north	0	100	ranked_thl_0.5	no.imputation	8	1
PLB7	north	south	100	north	0	100	ranked_thl_0.5	no.imputation	10	1
PLB7	north	south	100	north	0	200	ranked_thl_0.5	no.imputation	2	1
PLB7	north	south	100	north	0	200	ranked_thl_0.5	no.imputation	3	1
PLB7	north	south	100	north	0	200	ranked_thl_0.5	no.imputation	4	1
PLB7	north	south	100	north	0	200	ranked_thl_0.5	no.imputation	6	1
PLB7	north	south	100	north	0	200	ranked_thl_0.5	no.imputation	7	1
PLB7	north	south	100	north	0	200	ranked_thl_0.5	no.imputation	8	1
PLB7	north	south	100	north	0	200	ranked_thl_0.5	no.imputation	10	1
PLB7	north	south	100	north	0	300	ranked_thl_0.5	no.imputation	2	1
PLB7	north	south	100	north	0	300	ranked_thl_0.5	no.imputation	3	1
PLB7	north	south	100	north	0	300	ranked_thl_0.5	no.imputation	4	1
PLB7	north	south	100	north	0	300	ranked_thl_0.5	no.imputation	6	1
PLB7	north	south	100	north	0	300	ranked_thl_0.5	no.imputation	7	1
PLB7	north	south	100	north	0	300	ranked_thl_0.5	no.imputation	8	1
PLB7	north	south	100	north	0	300	ranked_thl_0.5	no.imputation	10	1
PLB7	north	south	100	north	0	400	ranked_thl_0.5	no.imputation	2	1
PLB7	north	south	100	north	0	400	ranked_thl_0.5	no.imputation	3	1
PLB7	north	south	100	north	0	400	ranked_thl_0.5	no.imputation	4	1
PLB7	north	south	100	north	0	400	ranked_thl_0.5	no.imputation	6	1
PLB7	north	south	100	north	0	400	ranked_thl_0.5	no.imputation	7	1
PLB7	north	south	100	north	0	400	ranked_thl_0.5	no.imputation	8	1
PLB7	north	south	100	north	0	400	ranked_thl_0.5	no.imputation	10	1
PLB7	north	south	100	north	0	500	ranked_thl_0.5	no.imputation	2	1
PLB7	north	south	100	north	0	500	ranked_thl_0.5	no.imputation	3	1
PLB7	north	south	100	north	0	500	ranked_thl_0.5	no.imputation	4	1
PLB7	north	south	100	north	0	500	ranked_thl_0.5	no.imputation	6	1
PLB7	north	south	100	north	0	500	ranked_thl_0.5	no.imputation	7	1
PLB7	north	south	100	north	0	500	ranked_thl_0.5	no.imputation	8	1
PLB7	north	south	100	north	0	500	ranked_thl_0.5	no.imputation	10	1
PLB7	north	south	100	north	0	1000	ranked_thl_0.5	no.imputation	2	1
PLB7	north	south	100	north	0	1000	ranked_thl_0.5	no.imputation	3	1
PLB7	north	south	100	north	0	1000	ranked_thl_0.5	no.imputation	4	1
PLB7	north	south	100	north	0	1000	ranked_thl_0.5	no.imputation	6	1
PLB7	north	south	100	north	0	1000	ranked_thl_0.5	no.imputation	7	1
PLB7	north	south	100	north	0	1000	ranked_thl_0.5	no.imputation	8	1
PLB7	north	south	100	north	0	1000	ranked_thl_0.5	no.imputation	10	1
PLB7	north	south	100	north	0	15454	ranked_thl_0.5	no.imputation	2	1
PLB7	north	south	100	north	0	15454	ranked_thl_0.5	no.imputation	3	1
PLB7	north	south	100	north	0	15454	ranked_thl_0.5	no.imputation	4	1
PLB7	north	south	100	north	0	15454	ranked_thl_0.5	no.imputation	6	1
PLB7	north	south	100	north	0	15454	ranked_thl_0.5	no.imputation	7	1
PLB7	north	south	100	north	0	15454	ranked_thl_0.5	no.imputation	8	1
PLB7	north	south	100	north	0	15454	ranked_thl_0.5	no.imputation	10	1
SGB1	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	1	1
SGB1	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	2	1
SGB1	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	5	1
SGB1	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	7	1
SGB1	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	9	1
SGB1	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	10	1
SGB1	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	1	1
SGB1	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	2	1
SGB1	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	5	1
SGB1	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	7	1
SGB1	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	9	1
SGB1	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	10	1
SGB1	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	1	1
SGB1	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	2	1
SGB1	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	5	1
SGB1	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	7	1
SGB1	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	9	1
SGB1	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	10	1
SGB1	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	1	1
SGB1	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	2	1
SGB1	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	5	1
SGB1	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	7	1
SGB1	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	9	1
SGB1	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	10	1
SGB1	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	1	1
SGB1	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	2	1
SGB1	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	5	1
SGB1	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	7	1
SGB1	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	9	1
SGB1	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	10	1
SGB1	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	1	1
SGB1	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	2	1
SGB1	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	5	1
SGB1	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	7	1
SGB1	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	9	1
SGB1	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	10	1
SGB1	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	1	1
SGB1	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	2	1
SGB1	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	5	1
SGB1	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	7	1
SGB1	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	9	1
SGB1	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	10	1
SGB1	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	1	1
SGB1	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	2	1
SGB1	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	5	1
SGB1	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	7	1
SGB1	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	9	1
SGB1	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	10	1
SGB11	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	1	1
SGB11	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	2	1
SGB11	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	9	1
SGB11	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	1	1
SGB11	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	2	1
SGB11	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	9	1
SGB11	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	1	1
SGB11	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	2	1
SGB11	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	9	1
SGB11	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	1	1
SGB11	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	2	1
SGB11	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	9	1
SGB11	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	1	1
SGB11	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	2	1
SGB11	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	9	1
SGB11	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	1	1
SGB11	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	2	1
SGB11	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	9	1
SGB11	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	1	1
SGB11	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	2	1
SGB11	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	9	1
SGB11	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	1	1
SGB11	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	2	1
SGB11	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	9	1
SGB18	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	1	1
SGB18	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	2	1
SGB18	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	3	1
SGB18	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	4	1
SGB18	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	5	1
SGB18	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	9	1
SGB18	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	10	1
SGB18	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	1	1
SGB18	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	2	1
SGB18	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	3	1
SGB18	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	4	1
SGB18	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	5	1
SGB18	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	9	1
SGB18	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	10	1
SGB18	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	1	1
SGB18	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	2	1
SGB18	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	3	1
SGB18	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	4	1
SGB18	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	5	1
SGB18	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	9	1
SGB18	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	10	1
SGB18	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	1	1
SGB18	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	2	1
SGB18	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	3	1
SGB18	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	4	1
SGB18	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	5	1
SGB18	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	9	1
SGB18	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	10	1
SGB18	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	1	1
SGB18	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	2	1
SGB18	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	3	1
SGB18	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	4	1
SGB18	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	5	1
SGB18	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	9	1
SGB18	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	10	1
SGB18	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	1	1
SGB18	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	2	1
SGB18	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	3	1
SGB18	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	4	1
SGB18	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	5	1
SGB18	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	9	1
SGB18	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	10	1
SGB18	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	1	1
SGB18	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	2	1
SGB18	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	3	1
SGB18	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	4	1
SGB18	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	5	1
SGB18	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	9	1
SGB18	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	10	1
SGB18	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	1	1
SGB18	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	2	1
SGB18	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	3	1
SGB18	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	4	1
SGB18	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	5	1
SGB18	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	9	1
SGB18	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	10	1
SGB2	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	1	1
SGB2	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	2	1
SGB2	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	4	1
SGB2	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	5	1
SGB2	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	8	1
SGB2	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	10	1
SGB2	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	1	1
SGB2	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	2	1
SGB2	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	4	1
SGB2	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	5	1
SGB2	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	8	1
SGB2	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	10	1
SGB2	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	1	1
SGB2	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	2	1
SGB2	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	4	1
SGB2	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	5	1
SGB2	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	8	1
SGB2	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	10	1
SGB2	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	1	1
SGB2	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	2	1
SGB2	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	4	1
SGB2	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	5	1
SGB2	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	8	1
SGB2	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	10	1
SGB2	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	1	1
SGB2	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	2	1
SGB2	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	4	1
SGB2	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	5	1
SGB2	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	8	1
SGB2	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	10	1
SGB2	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	1	1
SGB2	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	2	1
SGB2	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	4	1
SGB2	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	5	1
SGB2	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	8	1
SGB2	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	10	1
SGB2	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	1	1
SGB2	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	2	1
SGB2	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	4	1
SGB2	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	5	1
SGB2	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	8	1
SGB2	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	10	1
SGB2	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	1	1
SGB2	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	2	1
SGB2	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	4	1
SGB2	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	5	1
SGB2	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	8	1
SGB2	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	10	1
SYH11	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	3	1
SYH11	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	5	1
SYH11	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	6	1
SYH11	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	7	1
SYH11	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	8	1
SYH11	north	north	100	south	0	50	ranked_thl_0.5	no.imputation	10	1
SYH11	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	3	1
SYH11	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	5	1
SYH11	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	6	1
SYH11	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	7	1
SYH11	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	8	1
SYH11	north	north	100	south	0	100	ranked_thl_0.5	no.imputation	10	1
SYH11	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	3	1
SYH11	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	5	1
SYH11	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	6	1
SYH11	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	7	1
SYH11	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	8	1
SYH11	north	north	100	south	0	200	ranked_thl_0.5	no.imputation	10	1
SYH11	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	3	1
SYH11	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	5	1
SYH11	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	6	1
SYH11	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	7	1
SYH11	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	8	1
SYH11	north	north	100	south	0	300	ranked_thl_0.5	no.imputation	10	1
SYH11	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	3	1
SYH11	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	5	1
SYH11	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	6	1
SYH11	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	7	1
SYH11	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	8	1
SYH11	north	north	100	south	0	400	ranked_thl_0.5	no.imputation	10	1
SYH11	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	3	1
SYH11	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	5	1
SYH11	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	6	1
SYH11	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	7	1
SYH11	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	8	1
SYH11	north	north	100	south	0	500	ranked_thl_0.5	no.imputation	10	1
SYH11	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	3	1
SYH11	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	5	1
SYH11	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	6	1
SYH11	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	7	1
SYH11	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	8	1
SYH11	north	north	100	south	0	1000	ranked_thl_0.5	no.imputation	10	1
SYH11	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	3	1
SYH11	north	north	100	south	0	15454	ranked_thl_0.5	no.imputation	5	1
